timestamp;ballId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY;playerId;posX;posY
1575903617700;2942;0;21;94709;7;27;94760;21;20;94701;47;24;94707;5;21;94703;13;41;94696;-;-;94713;21;16;94758;7;22;94710;30;30;94714;8;23;94699;30;35;94702;-;-;94695;13;31;94700;-;-;94694;24;19;94712;1;23;94706;6;33;94711;5;27;94704;10;38
1575903617900;2942;0;21;94709;7;27;94760;21;20;94701;48;24;94707;6;21;94703;13;41;94696;-;-;94713;21;15;94758;7;22;94710;31;30;94714;8;23;94699;30;35;94702;-;-;94695;13;32;94700;-;-;94694;24;19;94712;1;23;94706;6;33;94711;5;27;94704;10;38
1575903618100;2942;0;21;94709;8;28;94760;21;20;94701;48;24;94707;6;21;94703;13;40;94696;-;-;94713;21;15;94758;7;22;94710;31;30;94714;8;23;94699;30;35;94702;-;-;94695;13;31;94700;-;-;94694;24;19;94712;1;23;94706;6;33;94711;5;27;94704;10;38
1575903618300;2942;0;21;94709;8;28;94760;21;20;94701;48;24;94707;6;21;94703;13;40;94696;-;-;94713;22;15;94758;8;23;94710;31;30;94714;8;23;94699;30;35;94702;-;-;94695;13;31;94700;-;-;94694;23;19;94712;0;23;94706;5;33;94711;5;26;94704;10;38
1575903618500;2942;0;21;94709;9;29;94760;21;20;94701;49;24;94707;7;21;94703;13;40;94696;-;-;94713;22;15;94758;8;23;94710;31;30;94714;8;23;94699;30;35;94702;-;-;94695;13;31;94700;-;-;94694;23;19;94712;0;23;94706;5;32;94711;5;26;94704;10;38
1575903618700;2942;0;21;94709;9;29;94760;22;20;94701;49;24;94707;7;22;94703;14;40;94696;-;-;94713;-;-;94758;9;22;94710;31;30;94714;8;23;94699;30;34;94702;-;-;94695;13;32;94700;-;-;94694;23;18;94712;0;23;94706;5;33;94711;5;26;94704;10;37
1575903618900;2942;0;21;94709;10;29;94760;22;20;94701;49;24;94707;8;22;94703;14;40;94696;-;-;94713;23;15;94758;9;22;94710;31;30;94714;8;23;94699;30;34;94702;-;-;94695;13;31;94700;-;-;94694;23;18;94712;0;23;94706;5;32;94711;5;25;94704;10;37
1575903619100;2942;0;21;94709;10;29;94760;22;20;94701;49;24;94707;8;22;94703;14;39;94696;-;-;94713;23;15;94758;10;22;94710;32;30;94714;8;23;94699;30;34;94702;-;-;94695;14;31;94700;-;-;94694;24;17;94712;0;22;94706;5;32;94711;-;-;94704;10;37
1575903619300;2942;0;21;94709;11;30;94760;22;20;94701;49;24;94707;8;22;94703;14;39;94696;-;-;94713;23;15;94758;10;21;94710;32;30;94714;8;23;94699;30;34;94702;-;-;94695;14;32;94700;-;-;94694;24;17;94712;0;22;94706;5;32;94711;5;25;94704;10;37
1575903619500;2942;0;21;94709;12;30;94760;22;20;94701;50;24;94707;8;23;94703;15;39;94696;-;-;94713;23;14;94758;10;22;94710;32;31;94714;8;23;94699;30;34;94702;-;-;94695;14;32;94700;-;-;94694;24;17;94712;0;22;94706;5;32;94711;5;24;94704;10;37
1575903619700;2942;0;21;94709;12;30;94760;23;20;94701;50;24;94707;9;23;94703;15;39;94696;-;-;94713;23;14;94758;11;22;94710;32;31;94714;8;23;94699;29;33;94702;-;-;94695;14;32;94700;-;-;94694;24;17;94712;0;22;94706;5;32;94711;5;24;94704;10;37
1575903619900;2942;0;21;94709;12;31;94760;23;20;94701;50;24;94707;9;23;94703;15;39;94696;-;-;94713;24;14;94758;11;22;94710;32;31;94714;8;23;94699;29;33;94702;-;-;94695;14;32;94700;-;-;94694;24;17;94712;0;22;94706;5;32;94711;5;24;94704;10;37
1575903620100;2942;0;21;94709;13;32;94760;22;20;94701;50;24;94707;9;23;94703;15;38;94696;-;-;94713;24;14;94758;12;22;94710;33;31;94714;8;23;94699;29;33;94702;-;-;94695;15;32;94700;-;-;94694;24;17;94712;0;22;94706;5;32;94711;5;24;94704;10;37
1575903620300;2942;0;21;94709;-;-;94760;23;19;94701;50;24;94707;9;23;94703;15;38;94696;-;-;94713;24;14;94758;12;22;94710;33;31;94714;8;23;94699;29;32;94702;-;-;94695;15;32;94700;-;-;94694;25;16;94712;0;22;94706;5;32;94711;5;23;94704;10;36
1575903620500;2942;0;22;94709;14;33;94760;23;19;94701;50;24;94707;9;23;94703;15;38;94696;-;-;94713;24;14;94758;13;22;94710;33;31;94714;8;23;94699;29;32;94702;-;-;94695;15;32;94700;-;-;94694;25;16;94712;0;22;94706;5;32;94711;5;23;94704;10;36
1575903620700;2942;0;22;94709;14;33;94760;23;19;94701;51;24;94707;9;23;94703;16;38;94696;-;-;94713;24;13;94758;13;22;94710;33;31;94714;8;23;94699;29;32;94702;-;-;94695;15;32;94700;-;-;94694;25;16;94712;0;22;94706;5;31;94711;5;23;94704;10;36
1575903620900;2942;1;22;94709;15;34;94760;23;19;94701;51;24;94707;9;23;94703;16;37;94696;-;-;94713;24;13;94758;14;22;94710;33;31;94714;8;22;94699;29;31;94702;-;-;94695;16;32;94700;-;-;94694;25;16;94712;0;22;94706;5;31;94711;5;22;94704;10;36
1575903621100;2942;1;22;94709;15;34;94760;24;19;94701;51;24;94707;9;23;94703;16;37;94696;-;-;94713;24;13;94758;14;22;94710;34;31;94714;9;22;94699;29;31;94702;-;-;94695;16;32;94700;-;-;94694;26;16;94712;0;22;94706;5;31;94711;5;22;94704;10;36
1575903621300;2942;2;22;94709;15;34;94760;24;19;94701;51;24;94707;9;23;94703;17;37;94696;-;-;94713;24;13;94758;15;22;94710;34;31;94714;9;22;94699;29;31;94702;-;-;94695;16;32;94700;-;-;94694;26;15;94712;0;22;94706;5;31;94711;5;22;94704;10;36
1575903621500;2942;2;22;94709;16;35;94760;24;19;94701;51;25;94707;9;23;94703;17;37;94696;-;-;94713;25;12;94758;15;22;94710;34;31;94714;9;22;94699;29;31;94702;-;-;94695;16;32;94700;-;-;94694;26;15;94712;1;22;94706;5;31;94711;5;21;94704;11;36
1575903621700;2942;2;22;94709;16;36;94760;24;19;94701;51;25;94707;9;23;94703;17;36;94696;-;-;94713;25;12;94758;15;22;94710;34;31;94714;9;22;94699;29;30;94702;-;-;94695;17;32;94700;-;-;94694;26;15;94712;1;22;94706;5;31;94711;5;21;94704;11;36
1575903621900;2942;2;22;94709;16;36;94760;24;19;94701;51;24;94707;9;23;94703;17;36;94696;-;-;94713;25;12;94758;16;22;94710;34;31;94714;9;22;94699;29;30;94702;-;-;94695;17;32;94700;-;-;94694;26;15;94712;2;22;94706;5;31;94711;5;21;94704;10;36
1575903622100;2942;6;22;94709;17;36;94760;24;19;94701;51;24;94707;8;23;94703;17;36;94696;-;-;94713;25;12;94758;16;22;94710;34;31;94714;9;22;94699;29;30;94702;-;-;94695;17;32;94700;-;-;94694;27;15;94712;2;22;94706;5;30;94711;5;20;94704;11;36
1575903622300;2942;8;23;94709;18;36;94760;25;19;94701;51;24;94707;8;23;94703;18;36;94696;-;-;94713;26;12;94758;16;23;94710;35;30;94714;9;22;94699;29;30;94702;-;-;94695;17;32;94700;-;-;94694;27;15;94712;2;22;94706;5;30;94711;6;20;94704;11;36
1575903622500;2942;9;22;94709;18;36;94760;24;19;94701;52;24;94707;8;23;94703;18;36;94696;-;-;94713;26;12;94758;17;23;94710;35;30;94714;9;22;94699;29;29;94702;-;-;94695;18;32;94700;-;-;94694;27;15;94712;2;22;94706;5;30;94711;6;20;94704;11;36
1575903622700;2942;9;22;94709;19;36;94760;25;19;94701;52;24;94707;9;23;94703;18;36;94696;-;-;94713;26;12;94758;17;23;94710;35;30;94714;9;22;94699;29;29;94702;-;-;94695;18;32;94700;-;-;94694;28;14;94712;2;22;94706;6;30;94711;6;19;94704;11;36
1575903622900;2942;9;22;94709;20;36;94760;26;19;94701;52;24;94707;9;23;94703;19;36;94696;-;-;94713;26;11;94758;17;22;94710;35;30;94714;9;22;94699;29;29;94702;-;-;94695;18;32;94700;-;-;94694;28;14;94712;2;22;94706;6;29;94711;6;19;94704;11;36
1575903623100;2942;10;22;94709;20;36;94760;26;19;94701;52;24;94707;10;22;94703;19;36;94696;-;-;94713;26;11;94758;17;22;94710;35;30;94714;9;22;94699;29;29;94702;-;-;94695;-;-;94700;-;-;94694;28;14;94712;2;23;94706;6;29;94711;7;19;94704;11;36
1575903623300;2942;10;22;94709;21;35;94760;26;19;94701;52;24;94707;10;22;94703;19;36;94696;-;-;94713;27;11;94758;18;22;94710;35;30;94714;9;22;94699;29;28;94702;-;-;94695;19;32;94700;-;-;94694;29;14;94712;2;23;94706;6;29;94711;7;19;94704;11;36
1575903623500;2942;10;22;94709;21;35;94760;27;19;94701;52;24;94707;10;22;94703;20;36;94696;-;-;94713;27;11;94758;18;22;94710;36;29;94714;10;22;94699;29;28;94702;-;-;94695;19;32;94700;-;-;94694;29;14;94712;2;23;94706;6;29;94711;7;18;94704;11;35
1575903623700;2942;11;23;94709;22;34;94760;27;19;94701;53;24;94707;11;22;94703;20;36;94696;-;-;94713;27;11;94758;18;22;94710;36;29;94714;10;22;94699;29;27;94702;-;-;94695;19;32;94700;-;-;94694;29;14;94712;2;23;94706;6;29;94711;7;18;94704;11;35
1575903623900;2942;11;23;94709;22;34;94760;27;19;94701;53;24;94707;11;23;94703;20;36;94696;-;-;94713;27;11;94758;18;22;94710;36;29;94714;10;21;94699;29;27;94702;-;-;94695;20;32;94700;-;-;94694;29;14;94712;2;23;94706;7;28;94711;8;18;94704;11;35
1575903624100;2942;12;23;94709;23;33;94760;27;19;94701;53;24;94707;12;23;94703;20;35;94696;-;-;94713;27;11;94758;-;-;94710;36;29;94714;10;21;94699;29;27;94702;-;-;94695;20;32;94700;-;-;94694;30;14;94712;2;23;94706;7;28;94711;8;18;94704;12;35
1575903624300;2942;13;23;94709;24;33;94760;27;19;94701;53;24;94707;12;23;94703;21;35;94696;-;-;94713;27;11;94758;19;22;94710;36;29;94714;11;21;94699;29;27;94702;-;-;94695;20;32;94700;-;-;94694;30;14;94712;3;23;94706;7;28;94711;8;18;94704;12;35
1575903624500;2942;13;23;94709;24;32;94760;28;19;94701;53;24;94707;13;22;94703;21;35;94696;-;-;94713;28;11;94758;20;22;94710;37;29;94714;11;21;94699;29;27;94702;-;-;94695;20;32;94700;-;-;94694;30;14;94712;3;23;94706;7;28;94711;8;18;94704;12;35
1575903624700;2942;14;23;94709;25;32;94760;28;19;94701;53;24;94707;14;22;94703;21;35;94696;-;-;94713;28;11;94758;20;22;94710;37;28;94714;11;21;94699;29;26;94702;-;-;94695;20;32;94700;-;-;94694;30;14;94712;3;23;94706;7;28;94711;9;18;94704;12;34
1575903624900;2942;15;23;94709;25;31;94760;28;19;94701;53;24;94707;15;23;94703;22;35;94696;-;-;94713;28;11;94758;20;21;94710;37;28;94714;12;21;94699;29;26;94702;-;-;94695;21;32;94700;-;-;94694;31;14;94712;3;23;94706;7;28;94711;9;18;94704;12;34
1575903625100;2942;15;23;94709;25;31;94760;28;19;94701;53;24;94707;15;23;94703;22;35;94696;-;-;94713;28;11;94758;21;21;94710;37;28;94714;12;21;94699;29;26;94702;-;-;94695;-;-;94700;-;-;94694;31;14;94712;3;23;94706;8;28;94711;10;18;94704;12;34
1575903625300;2942;16;23;94709;26;30;94760;28;19;94701;53;24;94707;16;23;94703;22;35;94696;-;-;94713;28;11;94758;21;21;94710;37;28;94714;12;21;94699;29;26;94702;-;-;94695;21;32;94700;-;-;94694;31;14;94712;3;23;94706;8;28;94711;10;18;94704;12;34
1575903625500;2942;17;23;94709;26;30;94760;28;19;94701;53;24;94707;17;23;94703;23;35;94696;-;-;94713;28;11;94758;21;21;94710;37;28;94714;12;21;94699;29;25;94702;-;-;94695;21;32;94700;-;-;94694;31;14;94712;4;23;94706;8;28;94711;10;18;94704;13;34
1575903625700;2942;18;23;94709;27;29;94760;29;19;94701;53;24;94707;-;-;94703;23;35;94696;-;-;94713;28;11;94758;21;21;94710;38;28;94714;12;20;94699;29;25;94702;-;-;94695;21;32;94700;-;-;94694;32;14;94712;4;23;94706;8;27;94711;11;18;94704;13;34
1575903625900;2942;19;23;94709;27;29;94760;29;19;94701;53;24;94707;19;23;94703;23;35;94696;-;-;94713;28;11;94758;22;21;94710;38;29;94714;13;20;94699;29;25;94702;-;-;94695;22;32;94700;-;-;94694;32;14;94712;4;24;94706;8;27;94711;11;18;94704;13;34
1575903626100;2942;20;23;94709;27;28;94760;29;19;94701;53;24;94707;20;23;94703;23;35;94696;-;-;94713;28;11;94758;22;21;94710;38;28;94714;13;20;94699;29;25;94702;-;-;94695;-;-;94700;-;-;94694;32;14;94712;4;24;94706;9;27;94711;11;18;94704;13;34
1575903626300;2942;21;23;94709;28;27;94760;29;19;94701;53;24;94707;20;23;94703;24;34;94696;-;-;94713;28;11;94758;23;21;94710;-;-;94714;13;20;94699;29;25;94702;-;-;94695;22;32;94700;-;-;94694;32;14;94712;4;24;94706;9;27;94711;12;18;94704;13;34
1575903626500;2942;21;24;94709;28;27;94760;29;18;94701;53;24;94707;21;23;94703;24;34;94696;-;-;94713;28;11;94758;23;21;94710;-;-;94714;13;20;94699;29;24;94702;-;-;94695;22;32;94700;-;-;94694;33;14;94712;4;24;94706;9;27;94711;12;18;94704;13;33
1575903626700;2942;22;23;94709;28;26;94760;30;18;94701;53;24;94707;22;23;94703;24;34;94696;-;-;94713;28;11;94758;23;21;94710;38;29;94714;14;20;94699;29;24;94702;-;-;94695;22;32;94700;-;-;94694;33;14;94712;5;24;94706;10;27;94711;12;17;94704;13;33
1575903626900;2942;23;23;94709;29;26;94760;30;18;94701;53;24;94707;23;23;94703;25;34;94696;-;-;94713;28;11;94758;24;21;94710;39;29;94714;14;19;94699;29;24;94702;-;-;94695;-;-;94700;-;-;94694;33;14;94712;5;24;94706;10;27;94711;12;17;94704;13;33
1575903627100;2942;23;24;94709;29;25;94760;30;18;94701;53;24;94707;24;23;94703;25;34;94696;-;-;94713;28;11;94758;24;21;94710;39;29;94714;14;19;94699;29;24;94702;-;-;94695;23;32;94700;-;-;94694;33;14;94712;5;24;94706;10;27;94711;13;17;94704;-;-
1575903627300;2942;24;23;94709;29;25;94760;30;18;94701;53;24;94707;24;23;94703;25;34;94696;-;-;94713;28;11;94758;25;21;94710;-;-;94714;15;19;94699;29;24;94702;-;-;94695;-;-;94700;-;-;94694;33;14;94712;5;24;94706;10;27;94711;13;17;94704;14;33
1575903627500;2942;25;23;94709;30;24;94760;30;18;94701;53;24;94707;25;23;94703;25;34;94696;-;-;94713;28;11;94758;25;21;94710;-;-;94714;15;19;94699;28;24;94702;-;-;94695;25;31;94700;-;-;94694;33;14;94712;6;24;94706;10;26;94711;13;17;94704;14;33
1575903627700;2942;26;23;94709;30;24;94760;30;18;94701;53;24;94707;25;23;94703;26;34;94696;-;-;94713;29;11;94758;26;21;94710;39;29;94714;15;19;94699;28;24;94702;-;-;94695;25;31;94700;-;-;94694;33;14;94712;6;24;94706;11;26;94711;14;17;94704;14;33
1575903627900;2942;26;23;94709;30;23;94760;30;18;94701;53;24;94707;26;23;94703;26;34;94696;-;-;94713;29;11;94758;26;21;94710;39;28;94714;16;19;94699;-;-;94702;-;-;94695;24;31;94700;-;-;94694;33;14;94712;6;24;94706;11;26;94711;14;17;94704;14;33
1575903628100;2942;27;23;94709;30;23;94760;-;-;94701;53;24;94707;27;23;94703;26;34;94696;-;-;94713;29;11;94758;27;20;94710;40;29;94714;16;18;94699;28;23;94702;-;-;94695;23;31;94700;-;-;94694;34;14;94712;6;24;94706;11;26;94711;14;17;94704;14;33
1575903628300;2942;28;23;94709;31;22;94760;31;18;94701;53;24;94707;27;23;94703;27;33;94696;-;-;94713;29;11;94758;27;20;94710;40;29;94714;17;18;94699;28;23;94702;-;-;94695;24;31;94700;-;-;94694;34;14;94712;6;23;94706;11;26;94711;14;17;94704;14;33
1575903628500;2942;29;23;94709;31;22;94760;31;18;94701;53;24;94707;28;23;94703;27;33;94696;-;-;94713;29;11;94758;27;20;94710;-;-;94714;17;18;94699;29;23;94702;-;-;94695;24;31;94700;-;-;94694;34;14;94712;7;23;94706;12;26;94711;15;17;94704;15;33
1575903628700;2942;29;23;94709;31;22;94760;31;17;94701;53;24;94707;29;23;94703;27;33;94696;-;-;94713;29;11;94758;28;20;94710;-;-;94714;18;18;94699;29;23;94702;-;-;94695;24;31;94700;-;-;94694;34;14;94712;7;23;94706;12;26;94711;15;17;94704;-;-
1575903628900;2942;30;23;94709;31;21;94760;31;17;94701;53;24;94707;29;23;94703;27;33;94696;-;-;94713;29;12;94758;28;20;94710;-;-;94714;18;18;94699;30;23;94702;-;-;94695;24;31;94700;-;-;94694;34;14;94712;7;23;94706;12;26;94711;15;17;94704;15;33
1575903629100;2942;30;24;94709;31;20;94760;31;17;94701;53;24;94707;30;23;94703;28;33;94696;-;-;94713;29;12;94758;28;20;94710;40;28;94714;18;18;94699;30;23;94702;-;-;94695;24;31;94700;-;-;94694;34;14;94712;7;23;94706;12;26;94711;15;16;94704;15;33
1575903629300;2942;30;24;94709;31;20;94760;31;17;94701;53;24;94707;30;23;94703;28;33;94696;-;-;94713;30;12;94758;28;20;94710;40;28;94714;18;18;94699;30;24;94702;-;-;94695;24;32;94700;-;-;94694;34;14;94712;7;23;94706;12;26;94711;15;16;94704;15;33
1575903629500;2942;30;24;94709;31;20;94760;32;17;94701;53;24;94707;30;22;94703;28;33;94696;-;-;94713;30;12;94758;29;20;94710;-;-;94714;18;18;94699;31;24;94702;-;-;94695;24;32;94700;-;-;94694;35;14;94712;7;23;94706;13;26;94711;16;16;94704;15;33
1575903629700;2942;31;24;94709;31;19;94760;32;17;94701;53;24;94707;31;22;94703;28;33;94696;-;-;94713;30;12;94758;29;20;94710;40;28;94714;19;18;94699;31;24;94702;-;-;94695;24;32;94700;-;-;94694;35;14;94712;7;23;94706;13;26;94711;16;16;94704;16;33
1575903629900;2942;31;23;94709;32;19;94760;32;17;94701;53;24;94707;32;22;94703;29;33;94696;-;-;94713;30;12;94758;29;20;94710;40;28;94714;19;17;94699;31;23;94702;-;-;94695;24;32;94700;-;-;94694;35;14;94712;7;23;94706;13;25;94711;16;16;94704;-;-
1575903630100;2942;31;23;94709;32;19;94760;32;17;94701;53;24;94707;32;22;94703;29;33;94696;-;-;94713;30;12;94758;30;20;94710;40;28;94714;20;17;94699;31;23;94702;-;-;94695;24;32;94700;-;-;94694;35;14;94712;8;23;94706;13;25;94711;16;16;94704;16;33
1575903630300;2942;31;23;94709;32;18;94760;32;17;94701;53;24;94707;33;22;94703;29;33;94696;-;-;94713;31;12;94758;30;20;94710;41;28;94714;20;17;94699;31;23;94702;-;-;94695;24;33;94700;-;-;94694;35;14;94712;8;23;94706;14;25;94711;17;16;94704;-;-
1575903630500;2942;31;22;94709;32;18;94760;32;17;94701;53;24;94707;34;22;94703;29;33;94696;-;-;94713;31;12;94758;30;20;94710;41;28;94714;20;17;94699;31;23;94702;-;-;94695;24;33;94700;-;-;94694;36;14;94712;8;23;94706;14;25;94711;17;15;94704;16;33
1575903630700;2942;31;22;94709;32;18;94760;33;17;94701;53;24;94707;34;22;94703;30;32;94696;-;-;94713;31;11;94758;30;20;94710;41;28;94714;20;17;94699;32;23;94702;-;-;94695;-;-;94700;-;-;94694;36;14;94712;8;23;94706;14;25;94711;17;15;94704;16;33
1575903630900;2942;31;22;94709;32;18;94760;33;17;94701;53;24;94707;34;22;94703;30;32;94696;-;-;94713;31;11;94758;31;20;94710;41;28;94714;20;17;94699;31;23;94702;-;-;94695;24;33;94700;-;-;94694;36;14;94712;8;23;94706;14;25;94711;17;15;94704;17;33
1575903631100;2942;31;22;94709;32;18;94760;33;17;94701;53;24;94707;35;22;94703;30;32;94696;-;-;94713;31;11;94758;32;20;94710;41;28;94714;21;17;94699;31;22;94702;-;-;94695;24;33;94700;-;-;94694;36;14;94712;8;23;94706;14;25;94711;17;15;94704;17;32
1575903631300;2942;31;23;94709;32;17;94760;33;17;94701;53;24;94707;35;23;94703;30;32;94696;-;-;94713;31;11;94758;32;20;94710;41;28;94714;21;17;94699;32;23;94702;-;-;94695;25;33;94700;-;-;94694;36;14;94712;8;23;94706;14;25;94711;17;15;94704;17;32
1575903631500;2942;31;23;94709;32;17;94760;33;17;94701;53;23;94707;36;22;94703;30;32;94696;-;-;94713;31;11;94758;32;21;94710;41;28;94714;21;16;94699;32;23;94702;-;-;94695;25;33;94700;-;-;94694;36;14;94712;8;23;94706;14;25;94711;18;15;94704;17;33
1575903631700;2942;31;23;94709;32;17;94760;33;17;94701;53;23;94707;36;23;94703;31;32;94696;-;-;94713;32;11;94758;32;21;94710;41;28;94714;21;16;94699;32;23;94702;-;-;94695;25;33;94700;-;-;94694;37;13;94712;8;23;94706;15;25;94711;18;15;94704;17;32
1575903631900;2942;31;23;94709;32;16;94760;33;17;94701;53;23;94707;36;23;94703;31;31;94696;-;-;94713;32;11;94758;32;21;94710;40;28;94714;22;16;94699;32;23;94702;-;-;94695;25;33;94700;-;-;94694;37;13;94712;8;23;94706;15;25;94711;18;14;94704;17;32
1575903632100;2942;31;24;94709;32;16;94760;33;17;94701;53;23;94707;37;23;94703;-;-;94696;-;-;94713;32;11;94758;33;21;94710;40;28;94714;22;16;94699;31;23;94702;-;-;94695;25;33;94700;-;-;94694;37;13;94712;8;23;94706;15;25;94711;18;14;94704;17;32
1575903632300;2942;31;23;94709;32;16;94760;34;17;94701;53;23;94707;37;23;94703;31;31;94696;-;-;94713;32;11;94758;33;21;94710;-;-;94714;-;-;94699;-;-;94702;-;-;94695;26;33;94700;-;-;94694;37;13;94712;8;23;94706;15;25;94711;18;14;94704;18;32
1575903632500;2942;31;23;94709;32;16;94760;34;17;94701;53;23;94707;38;23;94703;31;31;94696;-;-;94713;32;11;94758;33;20;94710;40;28;94714;22;16;94699;31;23;94702;-;-;94695;26;33;94700;-;-;94694;37;13;94712;8;23;94706;15;24;94711;18;14;94704;18;32
1575903632700;2942;32;23;94709;32;15;94760;34;17;94701;53;23;94707;38;23;94703;31;30;94696;-;-;94713;32;11;94758;33;20;94710;40;28;94714;23;16;94699;32;23;94702;-;-;94695;26;33;94700;-;-;94694;37;13;94712;8;23;94706;16;24;94711;18;14;94704;18;32
1575903632900;2942;32;23;94709;32;15;94760;34;17;94701;53;23;94707;38;23;94703;31;30;94696;-;-;94713;32;11;94758;33;20;94710;40;28;94714;23;16;94699;32;23;94702;-;-;94695;26;33;94700;-;-;94694;37;13;94712;8;23;94706;16;24;94711;19;14;94704;18;32
1575903633100;2942;32;23;94709;31;15;94760;34;17;94701;53;23;94707;38;23;94703;31;30;94696;-;-;94713;32;11;94758;33;20;94710;40;28;94714;23;15;94699;32;23;94702;-;-;94695;26;33;94700;-;-;94694;37;13;94712;8;23;94706;16;24;94711;19;13;94704;-;-
1575903633300;2942;31;23;94709;-;-;94760;34;17;94701;53;23;94707;39;23;94703;31;30;94696;-;-;94713;32;11;94758;33;20;94710;40;28;94714;23;15;94699;32;23;94702;-;-;94695;-;-;94700;-;-;94694;37;13;94712;8;23;94706;16;24;94711;19;13;94704;18;33
1575903633500;2942;31;23;94709;31;15;94760;34;17;94701;52;23;94707;39;23;94703;31;30;94696;-;-;94713;32;11;94758;33;20;94710;40;29;94714;24;15;94699;32;23;94702;-;-;94695;26;33;94700;-;-;94694;37;13;94712;8;23;94706;-;-;94711;19;13;94704;19;33
1575903633700;2942;31;23;94709;31;15;94760;34;17;94701;52;23;94707;39;23;94703;32;30;94696;-;-;94713;32;10;94758;33;20;94710;39;29;94714;24;15;94699;32;23;94702;-;-;94695;26;33;94700;-;-;94694;37;13;94712;8;23;94706;16;24;94711;19;13;94704;19;33
1575903633900;2942;32;23;94709;31;15;94760;34;17;94701;52;23;94707;39;23;94703;32;29;94696;-;-;94713;32;10;94758;33;20;94710;39;29;94714;24;15;94699;32;23;94702;-;-;94695;26;33;94700;-;-;94694;37;13;94712;8;23;94706;16;24;94711;19;13;94704;19;33
1575903634100;2942;32;23;94709;31;15;94760;34;17;94701;52;22;94707;39;23;94703;32;30;94696;-;-;94713;32;10;94758;33;20;94710;39;29;94714;24;15;94699;32;23;94702;-;-;94695;26;33;94700;-;-;94694;37;13;94712;8;23;94706;17;24;94711;19;13;94704;19;33
1575903634300;2942;32;23;94709;31;15;94760;34;17;94701;52;22;94707;40;23;94703;32;30;94696;-;-;94713;32;10;94758;33;20;94710;39;29;94714;24;14;94699;32;23;94702;-;-;94695;26;33;94700;-;-;94694;37;13;94712;8;23;94706;17;24;94711;19;13;94704;19;33
1575903634500;2942;31;23;94709;30;16;94760;34;17;94701;52;22;94707;40;23;94703;32;30;94696;-;-;94713;32;11;94758;33;20;94710;39;29;94714;25;14;94699;32;23;94702;-;-;94695;26;33;94700;-;-;94694;37;13;94712;8;23;94706;17;24;94711;19;13;94704;19;33
1575903634700;2942;31;23;94709;30;16;94760;34;17;94701;52;22;94707;40;23;94703;31;30;94696;-;-;94713;32;11;94758;33;20;94710;39;29;94714;25;14;94699;32;23;94702;-;-;94695;26;33;94700;-;-;94694;37;13;94712;8;23;94706;16;24;94711;19;13;94704;19;33
1575903634900;2942;31;23;94709;30;16;94760;34;17;94701;52;22;94707;40;23;94703;31;30;94696;-;-;94713;32;11;94758;33;20;94710;39;29;94714;25;14;94699;32;23;94702;-;-;94695;26;33;94700;-;-;94694;37;13;94712;8;23;94706;17;24;94711;19;13;94704;19;33
1575903635100;2942;31;23;94709;29;16;94760;34;17;94701;52;22;94707;40;23;94703;31;30;94696;-;-;94713;32;11;94758;33;20;94710;39;29;94714;25;14;94699;32;23;94702;-;-;94695;26;33;94700;-;-;94694;37;13;94712;8;24;94706;17;24;94711;19;12;94704;19;33
1575903635300;2942;31;23;94709;29;16;94760;33;17;94701;52;23;94707;40;23;94703;31;30;94696;-;-;94713;32;11;94758;33;21;94710;-;-;94714;25;14;94699;32;23;94702;-;-;94695;26;33;94700;-;-;94694;36;13;94712;8;24;94706;17;24;94711;19;12;94704;18;33
1575903635500;2942;30;23;94709;29;16;94760;33;17;94701;52;22;94707;40;23;94703;31;31;94696;-;-;94713;32;10;94758;32;21;94710;-;-;94714;26;14;94699;32;23;94702;-;-;94695;26;34;94700;-;-;94694;36;13;94712;8;24;94706;17;24;94711;19;12;94704;18;33
1575903635700;2942;27;23;94709;29;16;94760;33;17;94701;52;22;94707;40;23;94703;30;30;94696;-;-;94713;33;11;94758;32;21;94710;38;29;94714;26;14;94699;32;23;94702;-;-;94695;26;34;94700;-;-;94694;36;13;94712;8;24;94706;17;24;94711;19;12;94704;18;33
1575903635900;2942;25;23;94709;28;16;94760;32;16;94701;52;23;94707;40;23;94703;30;30;94696;-;-;94713;33;11;94758;31;21;94710;38;29;94714;-;-;94699;32;23;94702;-;-;94695;26;34;94700;-;-;94694;36;13;94712;8;23;94706;17;24;94711;19;12;94704;18;33
1575903636100;2942;23;23;94709;27;17;94760;32;16;94701;52;23;94707;40;23;94703;30;30;94696;-;-;94713;34;10;94758;31;21;94710;38;29;94714;26;14;94699;32;24;94702;-;-;94695;26;34;94700;-;-;94694;36;13;94712;8;23;94706;17;24;94711;19;12;94704;18;33
1575903636300;2942;22;24;94709;27;17;94760;31;16;94701;52;23;94707;40;23;94703;30;30;94696;-;-;94713;34;10;94758;30;21;94710;37;29;94714;26;13;94699;33;24;94702;-;-;94695;26;35;94700;-;-;94694;36;13;94712;8;24;94706;16;24;94711;19;12;94704;18;33
